date,price,signal,cash,shares,equity,drawdown,bh_equity
2023-03-31,9081.169921875,HOLD,1000000.0,0.0,1000000.0,0.0,6466256.628867638
2023-04-03,9206.716796875,HOLD,1000000.0,0.0,1000000.0,0.0,6555652.413737475
2023-04-04,9293.1435546875,HOLD,1000000.0,0.0,1000000.0,0.0,6617192.677869128
2023-04-05,9270.3984375,HOLD,1000000.0,0.0,1000000.0,0.0,6600996.993166239
2023-04-06,9288.5947265625,HOLD,1000000.0,0.0,1000000.0,0.0,6613953.680001022
2023-04-11,9302.240234375,HOLD,1000000.0,0.0,1000000.0,0.0,6623669.978242981
2023-04-12,8977.4580078125,HOLD,1000000.0,0.0,1000000.0,0.0,6392408.4509821255
2023-04-13,8824.6201171875,HOLD,1000000.0,0.0,1000000.0,0.0,6283580.069628371
2023-04-14,8942.88671875,HOLD,1000000.0,0.0,1000000.0,0.0,6367791.928112049
2023-04-17,9028.404296875,HOLD,1000000.0,0.0,1000000.0,0.0,6428684.809887496
2023-04-18,9006.5703125,HOLD,1000000.0,0.0,1000000.0,0.0,6413137.898265531
2023-04-19,8982.9169921875,HOLD,1000000.0,0.0,1000000.0,0.0,6396295.526568796
2023-04-20,9084.810546875,HOLD,1000000.0,0.0,1000000.0,0.0,6468848.939741897
2023-04-21,9124.8388671875,HOLD,1000000.0,0.0,1000000.0,0.0,6497351.147473927
2023-04-24,8982.9169921875,HOLD,1000000.0,0.0,1000000.0,0.0,6396295.526568796
2023-04-25,8906.498046875,HOLD,1000000.0,0.0,1000000.0,0.0,6341881.335891919
2023-04-26,8791.869140625,HOLD,1000000.0,0.0,1000000.0,0.0,6260259.702195424
2023-04-27,9252.205078125,HOLD,1000000.0,0.0,1000000.0,0.0,6588042.392418534
2023-04-28,9370.47265625,HOLD,1000000.0,0.0,1000000.0,0.0,6672254.94626457
2023-05-02,9702.533203125,HOLD,1000000.0,0.0,1000000.0,0.0,6908699.009186867
2023-05-03,10089.1787109375,HOLD,1000000.0,0.0,1000000.0,0.0,7184010.351164076
2023-05-04,9984.5576171875,HOLD,1000000.0,0.0,1000000.0,0.0,7109514.790922358
2023-05-05,9957.263671875,HOLD,1000000.0,0.0,1000000.0,0.0,7090080.108351363
2023-05-08,10184.703125,HOLD,1000000.0,0.0,1000000.0,0.0,7252028.611031942
2023-05-09,10080.0810546875,HOLD,1000000.0,0.0,1000000.0,0.0,7177532.355427864
2023-05-10,9788.9599609375,HOLD,1000000.0,0.0,1000000.0,0.0,6970239.27331852
2023-05-11,9866.2890625,HOLD,1000000.0,0.0,1000000.0,0.0,7025301.541713962
2023-05-12,9879.9345703125,HOLD,1000000.0,0.0,1000000.0,0.0,7035017.83995592
2023-05-15,9902.6787109375,HOLD,1000000.0,0.0,1000000.0,0.0,7051212.829296451
2023-05-16,9916.3251953125,HOLD,1000000.0,0.0,1000000.0,0.0,7060929.822900768
2023-05-17,9889.0322265625,HOLD,1000000.0,0.0,1000000.0,0.0,7041495.835692133
2023-05-18,10098.2763671875,HOLD,1000000.0,0.0,1000000.0,0.0,7190488.346900287
2023-05-19,10280.2265625,HOLD,1000000.0,0.0,1000000.0,0.0,7320046.175537447
2023-05-22,10171.056640625,HOLD,1000000.0,0.0,1000000.0,0.0,7242311.617427624
2023-05-23,10143.763671875,HOLD,1000000.0,0.0,1000000.0,0.0,7222877.630218987
2023-05-24,10025.49609375,HOLD,1000000.0,0.0,1000000.0,0.0,7138665.076372952
2023-05-25,10399.734375,HOLD,1000000.0,0.0,1000000.0,0.0,7405141.839579382
2023-05-26,10413.7626953125,HOLD,1000000.0,0.0,1000000.0,0.0,7415130.71986606
2023-05-30,10324.916015625,HOLD,1000000.0,0.0,1000000.0,0.0,7351867.347808866
2023-05-31,10095.78515625,HOLD,1000000.0,0.0,1000000.0,0.0,7188714.477522543
2023-06-01,9932.1201171875,HOLD,1000000.0,0.0,1000000.0,0.0,7072176.613694832
2023-06-02,10259.4501953125,HOLD,1000000.0,0.0,1000000.0,0.0,7305252.341350254
2023-06-05,10315.564453125,HOLD,1000000.0,0.0,1000000.0,0.0,7345208.55785932
2023-06-06,10287.5068359375,HOLD,1000000.0,0.0,1000000.0,0.0,7325230.101923606
2023-06-07,10427.791015625,HOLD,1000000.0,0.0,1000000.0,0.0,7425119.600152736
2023-06-08,10773.8251953125,HOLD,1000000.0,0.0,1000000.0,0.0,7671513.603069607
2023-06-09,10829.939453125,HOLD,1000000.0,0.0,1000000.0,0.0,7711469.819578675
2023-06-12,11129.2119140625,HOLD,1000000.0,0.0,1000000.0,0.0,7924567.091298383
2023-06-13,11082.451171875,HOLD,1000000.0,0.0,1000000.0,0.0,7891271.0554635795
2023-06-14,11166.62109375,HOLD,1000000.0,0.0,1000000.0,0.0,7951204.337183641
2023-06-15,11386.3994140625,HOLD,1000000.0,0.0,1000000.0,0.0,8107697.722158061
2023-06-16,11297.5537109375,HOLD,1000000.0,0.0,1000000.0,0.0,8044435.045463226
2023-06-19,11063.74609375,HOLD,1000000.0,0.0,1000000.0,0.0,7877952.084839771
2023-06-20,11129.2119140625,HOLD,1000000.0,0.0,1000000.0,0.0,7924567.091298383
2023-06-21,11213.3828125,HOLD,1000000.0,0.0,1000000.0,0.0,7984501.068380804
2023-06-22,11232.0869140625,HOLD,1000000.0,0.0,1000000.0,0.0,7997819.343642254
2023-06-23,11246.1162109375,HOLD,1000000.0,0.0,1000000.0,0.0,8007808.91929129
2023-06-26,11199.3544921875,HOLD,1000000.0,0.0,1000000.0,0.0,7974512.188094128
2023-06-27,11302.2294921875,HOLD,1000000.0,0.0,1000000.0,0.0,8047764.440437998
2023-06-28,11260.14453125,HOLD,1000000.0,0.0,1000000.0,0.0,8017797.799577966
2023-06-29,11297.5537109375,HOLD,1000000.0,0.0,1000000.0,0.0,8044435.045463226
2023-06-30,11344.314453125,HOLD,1000000.0,0.0,1000000.0,0.0,8077731.08129803
2023-07-03,11250.7919921875,HOLD,1000000.0,0.0,1000000.0,0.0,8011138.314266063
2023-07-04,11213.3828125,HOLD,1000000.0,0.0,1000000.0,0.0,7984501.068380804
2023-07-05,11031.013671875,HOLD,1000000.0,0.0,1000000.0,0.0,7854644.929291644
2023-07-06,10853.3193359375,HOLD,1000000.0,0.0,1000000.0,0.0,7728117.489814897
2023-07-07,11035.689453125,HOLD,1000000.0,0.0,1000000.0,0.0,7857974.324266417
2023-07-10,11091.8037109375,HOLD,1000000.0,0.0,1000000.0,0.0,7897930.5407754835
2023-07-11,11175.9736328125,HOLD,1000000.0,0.0,1000000.0,0.0,7957863.822495546
2023-07-12,11306.9052734375,HOLD,1000000.0,0.0,1000000.0,0.0,8051093.835412771
2023-07-13,11428.4853515625,HOLD,1000000.0,0.0,1000000.0,0.0,8137665.058380451
2023-07-14,11493.951171875,HOLD,1000000.0,0.0,1000000.0,0.0,8184280.064839063
2023-07-17,11503.3037109375,HOLD,1000000.0,0.0,1000000.0,0.0,8190939.550150967
2023-07-18,11741.787109375,HOLD,1000000.0,0.0,1000000.0,0.0,8360751.905749195
2023-07-19,11690.349609375,HOLD,1000000.0,0.0,1000000.0,0.0,8324125.77957726
2023-07-20,11830.6337890625,HOLD,1000000.0,0.0,1000000.0,0.0,8424015.277806388
2023-07-21,11924.15625,HOLD,1000000.0,0.0,1000000.0,0.0,8490608.044838356
2023-07-24,12013.0029296875,HOLD,1000000.0,0.0,1000000.0,0.0,8553871.41689555
2023-07-25,12129.90625,HOLD,1000000.0,0.0,1000000.0,0.0,8637112.549526097
2023-07-26,12064.4404296875,HOLD,1000000.0,0.0,1000000.0,0.0,8590497.543067485
2023-07-27,12003.650390625,HOLD,1000000.0,0.0,1000000.0,0.0,8547211.931583645
2023-07-28,12064.4404296875,HOLD,1000000.0,0.0,1000000.0,0.0,8590497.543067485
2023-07-31,11980.26953125,HOLD,1000000.0,0.0,1000000.0,0.0,8530563.565985065
2023-08-01,12157.962890625,HOLD,1000000.0,0.0,1000000.0,0.0,8657090.310099453
2023-08-02,12087.8212890625,HOLD,1000000.0,0.0,1000000.0,0.0,8607145.908666067
2023-08-03,12279.5419921875,HOLD,1000000.0,0.0,1000000.0,0.0,8743660.837704772
2023-08-04,12415.150390625,HOLD,1000000.0,0.0,1000000.0,0.0,8840220.94095913
2023-08-07,12625.5771484375,HOLD,1000000.0,0.0,1000000.0,0.0,8990055.535984002
2023-08-08,12971.611328125,HOLD,1000000.0,0.0,1000000.0,0.0,9236449.538900875
2023-08-09,12798.59375,HOLD,1000000.0,0.0,1000000.0,0.0,9113252.189761259
2023-08-10,13041.7529296875,HOLD,1000000.0,0.0,1000000.0,0.0,9286393.940334259
2023-08-11,13172.6845703125,HOLD,1000000.0,0.0,1000000.0,0.0,9379623.953251483
2023-08-14,12994.9921875,HOLD,1000000.0,0.0,1000000.0,0.0,9253097.904499454
2023-08-15,12873.412109375,HOLD,1000000.0,0.0,1000000.0,0.0,9166526.681531776
2023-08-16,12779.8896484375,HOLD,1000000.0,0.0,1000000.0,0.0,9099933.91449981
2023-08-17,13186.7138671875,HOLD,1000000.0,0.0,1000000.0,0.0,9389613.52890052
2023-08-18,13186.7138671875,HOLD,1000000.0,0.0,1000000.0,0.0,9389613.52890052
2023-08-21,13182.0380859375,HOLD,1000000.0,0.0,1000000.0,0.0,9386284.133925747
2023-08-22,13369.0830078125,HOLD,1000000.0,0.0,1000000.0,0.0,9519469.66798968
2023-08-23,13448.5771484375,HOLD,1000000.0,0.0,1000000.0,0.0,9576073.55473497
2023-08-24,13560.8046875,HOLD,1000000.0,0.0,1000000.0,0.0,9655985.292390745
2023-08-25,13378.4345703125,HOLD,1000000.0,0.0,1000000.0,0.0,9526128.457939226
2023-08-28,13383.111328125,HOLD,1000000.0,0.0,1000000.0,0.0,9529458.548276357
2023-08-29,13551.4521484375,HOLD,1000000.0,0.0,1000000.0,0.0,9649325.80707884
2023-08-30,13635.623046875,HOLD,1000000.0,0.0,1000000.0,0.0,9709259.784161262
2023-08-31,13434.548828125,HOLD,1000000.0,0.0,1000000.0,0.0,9566084.674448293
2023-09-01,13065.134765625,HOLD,1000000.0,0.0,1000000.0,0.0,9303043.0012952
2023-09-04,13083.8388671875,HOLD,1000000.0,0.0,1000000.0,0.0,9316361.276556648
2023-09-05,13018.3720703125,HOLD,1000000.0,0.0,1000000.0,0.0,9269745.574735679
2023-09-06,13224.1220703125,HOLD,1000000.0,0.0,1000000.0,0.0,9416250.079423418
2023-09-07,13364.4072265625,HOLD,1000000.0,0.0,1000000.0,0.0,9516140.273014909
2023-09-08,13411.1689453125,HOLD,1000000.0,0.0,1000000.0,0.0,9549437.00421207
2023-09-11,13560.8046875,HOLD,1000000.0,0.0,1000000.0,0.0,9655985.292390745
2023-09-12,13616.9189453125,HOLD,1000000.0,0.0,1000000.0,0.0,9695941.508899812
2023-09-13,13565.4814453125,HOLD,1000000.0,0.0,1000000.0,0.0,9659315.382727878
2023-09-14,13729.1455078125,HOLD,1000000.0,0.0,1000000.0,0.0,9775852.551193228
2023-09-15,13743.173828125,HOLD,1000000.0,0.0,1000000.0,0.0,9785841.431479905
2023-09-18,13504.69140625,HOLD,1000000.0,0.0,1000000.0,0.0,9616029.771244036
2023-09-19,13476.634765625,HOLD,1000000.0,0.0,1000000.0,0.0,9596052.010670682
2023-09-20,13102.54296875,HOLD,1000000.0,0.0,1000000.0,0.0,9329679.551818099
2023-09-21,12284.21875,HOLD,1000000.0,0.0,1000000.0,0.0,8746990.928041903
2023-09-22,12013.0029296875,HOLD,1000000.0,0.0,1000000.0,0.0,8553871.41689555
2023-09-25,12153.287109375,HOLD,1000000.0,0.0,1000000.0,0.0,8653760.915124679
2023-09-26,12326.3046875,HOLD,1000000.0,0.0,1000000.0,0.0,8776958.264264295
2023-09-27,12438.53125,HOLD,1000000.0,0.0,1000000.0,0.0,8856869.306557711
2023-09-28,12167.3154296875,HOLD,1000000.0,0.0,1000000.0,0.0,8663749.795411356
2023-09-29,12438.53125,HOLD,1000000.0,0.0,1000000.0,0.0,8856869.306557711
2023-10-02,12466.587890625,HOLD,1000000.0,0.0,1000000.0,0.0,8876847.067131065
2023-10-03,12616.224609375,HOLD,1000000.0,0.0,1000000.0,0.0,8983396.050672099
2023-10-04,12667.662109375,HOLD,1000000.0,0.0,1000000.0,0.0,9020022.176844034
2023-10-05,12363.712890625,HOLD,1000000.0,0.0,1000000.0,0.0,8803594.814787192
2023-10-06,12326.3046875,HOLD,1000000.0,0.0,1000000.0,0.0,8776958.264264295
2023-10-09,12279.5419921875,HOLD,1000000.0,0.0,1000000.0,0.0,8743660.837704772
2023-10-10,12532.0546875,HOLD,1000000.0,0.0,1000000.0,0.0,8923462.768952034
2023-10-11,12658.3095703125,HOLD,1000000.0,0.0,1000000.0,0.0,9013362.69153213
2023-10-12,12672.3388671875,HOLD,1000000.0,0.0,1000000.0,0.0,9023352.267181166
2023-10-13,12574.1396484375,HOLD,1000000.0,0.0,1000000.0,0.0,8953429.409812067
2023-10-16,12672.3388671875,HOLD,1000000.0,0.0,1000000.0,0.0,9023352.267181166
2023-10-17,12705.0712890625,HOLD,1000000.0,0.0,1000000.0,0.0,9046659.422729291
2023-10-18,12742.48046875,HOLD,1000000.0,0.0,1000000.0,0.0,9073296.668614551
2023-10-19,12485.2919921875,HOLD,1000000.0,0.0,1000000.0,0.0,8890165.342392514
2023-10-20,12363.712890625,HOLD,1000000.0,0.0,1000000.0,0.0,8803594.814787192
2023-10-24,12391.7705078125,HOLD,1000000.0,0.0,1000000.0,0.0,8823573.270722907
2023-10-25,12812.6220703125,HOLD,1000000.0,0.0,1000000.0,0.0,9123241.070047935
2023-10-26,12719.099609375,HOLD,1000000.0,0.0,1000000.0,0.0,9056648.30301597
2023-10-27,12653.6337890625,HOLD,1000000.0,0.0,1000000.0,0.0,9010033.296557356
2023-10-30,12705.0712890625,HOLD,1000000.0,0.0,1000000.0,0.0,9046659.422729291
2023-10-31,12578.8154296875,HOLD,1000000.0,0.0,1000000.0,0.0,8956758.80478684
2023-11-02,12672.3388671875,HOLD,1000000.0,0.0,1000000.0,0.0,9023352.267181166
2023-11-03,12873.412109375,HOLD,1000000.0,0.0,1000000.0,0.0,9166526.681531776
2023-11-06,12854.7080078125,HOLD,1000000.0,0.0,1000000.0,0.0,9153208.406270325
2023-11-07,12812.6220703125,HOLD,1000000.0,0.0,1000000.0,0.0,9123241.070047935
2023-11-08,12840.6796875,HOLD,1000000.0,0.0,1000000.0,0.0,9143219.525983648
2023-11-09,12859.384765625,HOLD,1000000.0,0.0,1000000.0,0.0,9156538.496607456
2023-11-10,13041.7529296875,HOLD,1000000.0,0.0,1000000.0,0.0,9286393.940334259
2023-11-13,12887.4404296875,HOLD,1000000.0,0.0,1000000.0,0.0,9176515.561818453
2023-11-14,13107.21875,HOLD,1000000.0,0.0,1000000.0,0.0,9333008.94679287
2023-11-15,13144.62890625,HOLD,1000000.0,0.0,1000000.0,0.0,9359646.888040489
2023-11-16,13009.0205078125,HOLD,1000000.0,0.0,1000000.0,0.0,9263086.784786133
2023-11-17,12980.9638671875,HOLD,1000000.0,0.0,1000000.0,0.0,9243109.024212778
2023-11-20,12906.1455078125,HOLD,1000000.0,0.0,1000000.0,0.0,9189834.532442262
2023-11-21,12938.8779296875,HOLD,1000000.0,0.0,1000000.0,0.0,9213141.687990388
2023-11-22,13065.134765625,HOLD,1000000.0,0.0,1000000.0,0.0,9303043.0012952
2023-11-23,12999.66796875,HOLD,1000000.0,0.0,1000000.0,0.0,9256427.299474226
2023-11-24,12878.0888671875,HOLD,1000000.0,0.0,1000000.0,0.0,9169856.771868907
2023-11-27,12700.3955078125,HOLD,1000000.0,0.0,1000000.0,0.0,9043330.02775452
2023-11-28,13270.884765625,HOLD,1000000.0,0.0,1000000.0,0.0,9449547.505982941
2023-11-29,13420.5205078125,HOLD,1000000.0,0.0,1000000.0,0.0,9556095.794161616
2023-11-30,13574.8330078125,HOLD,1000000.0,0.0,1000000.0,0.0,9665974.172677422
2023-12-01,13602.8896484375,HOLD,1000000.0,0.0,1000000.0,0.0,9685951.933250777
2023-12-04,13719.7939453125,HOLD,1000000.0,0.0,1000000.0,0.0,9769193.761243682
2023-12-05,13696.4130859375,HOLD,1000000.0,0.0,1000000.0,0.0,9752545.395645102
2023-12-06,13570.1572265625,HOLD,1000000.0,0.0,1000000.0,0.0,9662644.77770265
2023-12-07,13598.21484375,HOLD,1000000.0,0.0,1000000.0,0.0,9682623.233638363
2023-12-08,13822.6689453125,HOLD,1000000.0,0.0,1000000.0,0.0,9842446.013587555
2023-12-11,13794.611328125,HOLD,1000000.0,0.0,1000000.0,0.0,9822467.55765184
2023-12-12,14051.798828125,HOLD,1000000.0,0.0,1000000.0,0.0,10005598.188511519
2023-12-13,14033.0947265625,HOLD,1000000.0,0.0,1000000.0,0.0,9992279.91325007
2023-12-14,14673.7255859375,HOLD,1000000.0,0.0,1000000.0,0.0,10448441.792911876
2023-12-15,14570.8505859375,HOLD,1000000.0,0.0,1000000.0,0.0,10375189.540568005
2023-12-18,14706.458984375,HOLD,1000000.0,0.0,1000000.0,0.0,10471749.64382236
2023-12-19,14954.294921875,HOLD,1000000.0,0.0,1000000.0,0.0,10648221.484732494
2023-12-20,14991.7041015625,HOLD,1000000.0,0.0,1000000.0,0.0,10674858.730617752
2023-12-21,14757.896484375,HOLD,1000000.0,0.0,1000000.0,0.0,10508375.769994296
2023-12-22,14729.83984375,HOLD,1000000.0,0.0,1000000.0,0.0,10488398.009420943
2023-12-27,14720.4873046875,HOLD,1000000.0,0.0,1000000.0,0.0,10481738.52410904
2023-12-28,14860.771484375,HOLD,1000000.0,0.0,1000000.0,0.0,10581628.022338169
2023-12-29,14776.6015625,HOLD,1000000.0,0.0,1000000.0,0.0,10521694.740618106
2024-01-02,14729.83984375,HOLD,1000000.0,0.0,1000000.0,0.0,10488398.009420943
2024-01-03,14594.232421875,HOLD,1000000.0,0.0,1000000.0,0.0,10391838.601528946
2024-01-04,14589.5556640625,HOLD,1000000.0,0.0,1000000.0,0.0,10388508.511191813
2024-01-05,14851.419921875,HOLD,1000000.0,0.0,1000000.0,0.0,10574969.232388623
2024-01-08,14916.8857421875,HOLD,1000000.0,0.0,1000000.0,0.0,10621584.238847235
2024-01-09,15131.9873046875,HOLD,1000000.0,0.0,1000000.0,0.0,10774747.533484522
2024-01-10,15618.306640625,HOLD,1000000.0,0.0,1000000.0,0.0,11121031.729992883
2024-01-11,15730.5341796875,HOLD,1000000.0,0.0,1000000.0,0.0,11200943.467648659
2024-01-12,15833.4091796875,HOLD,1000000.0,0.0,1000000.0,0.0,11274195.719992528
2024-01-15,15880.169921875,HOLD,1000000.0,0.0,1000000.0,0.0,11307491.755827332
2024-01-16,15735.2099609375,HOLD,1000000.0,0.0,1000000.0,0.0,11204272.86262343
2024-01-17,15627.6591796875,HOLD,1000000.0,0.0,1000000.0,0.0,11127691.215304786
2024-01-18,15912.90234375,HOLD,1000000.0,0.0,1000000.0,0.0,11330798.91137546
2024-01-19,16095.2724609375,HOLD,1000000.0,0.0,1000000.0,0.0,11460655.745826978
2024-01-22,16039.1591796875,HOLD,1000000.0,0.0,1000000.0,0.0,11420700.224680271
2024-01-23,15711.8291015625,HOLD,1000000.0,0.0,1000000.0,0.0,11187624.497024849
2024-01-24,15651.0390625,HOLD,1000000.0,0.0,1000000.0,0.0,11144338.885541009
2024-01-25,15889.5224609375,HOLD,1000000.0,0.0,1000000.0,0.0,11314151.241139237
2024-01-26,15800.67578125,HOLD,1000000.0,0.0,1000000.0,0.0,11250887.869082043
2024-01-29,15478.021484375,HOLD,1000000.0,0.0,1000000.0,0.0,11021141.536401395
2024-01-30,15323.708984375,HOLD,1000000.0,0.0,1000000.0,0.0,10911263.157885587
2024-01-31,15384.5,HOLD,1000000.0,0.0,1000000.0,0.0,10954549.464731786
2024-02-01,15884.84765625,HOLD,1000000.0,0.0,1000000.0,0.0,11310822.541526824
2024-02-02,15959.6650390625,HOLD,1000000.0,0.0,1000000.0,0.0,11364096.337934982
2024-02-05,15884.84765625,HOLD,1000000.0,0.0,1000000.0,0.0,11310822.541526824
2024-02-06,15805.3515625,HOLD,1000000.0,0.0,1000000.0,0.0,11254217.264056817
2024-02-07,15468.669921875,HOLD,1000000.0,0.0,1000000.0,0.0,11014482.74645185
2024-02-08,15435.9375,HOLD,1000000.0,0.0,1000000.0,0.0,10991175.59090372
2024-02-09,15758.5908203125,HOLD,1000000.0,0.0,1000000.0,0.0,11220921.22822201
2024-02-12,15608.9541015625,HOLD,1000000.0,0.0,1000000.0,0.0,11114372.244680976
2024-02-13,15870.818359375,HOLD,1000000.0,0.0,1000000.0,0.0,11300832.965877786
2024-02-14,15936.2841796875,HOLD,1000000.0,0.0,1000000.0,0.0,11347447.972336398
2024-02-15,16230.8798828125,HOLD,1000000.0,0.0,1000000.0,0.0,11557215.153718976
2024-02-16,16109.30078125,HOLD,1000000.0,0.0,1000000.0,0.0,11470644.626113655
2024-02-19,16142.0341796875,HOLD,1000000.0,0.0,1000000.0,0.0,11493952.477024142
2024-02-20,16198.1474609375,HOLD,1000000.0,0.0,1000000.0,0.0,11533907.99817085
2024-02-21,16315.0517578125,HOLD,1000000.0,0.0,1000000.0,0.0,11617149.826163756
2024-02-22,16385.193359375,HOLD,1000000.0,0.0,1000000.0,0.0,11667094.227597142
2024-02-23,16272.9658203125,HOLD,1000000.0,0.0,1000000.0,0.0,11587182.489941366
2024-02-26,16118.65234375,HOLD,1000000.0,0.0,1000000.0,0.0,11477303.4160632
2024-02-27,15978.369140625,HOLD,1000000.0,0.0,1000000.0,0.0,11377414.61319643
2024-02-28,16146.708984375,HOLD,1000000.0,0.0,1000000.0,0.0,11497281.176636556
2024-02-29,16286.994140625,HOLD,1000000.0,0.0,1000000.0,0.0,11597171.370228043
2024-03-01,16296.34765625,HOLD,1000000.0,0.0,1000000.0,0.0,11603831.550902307
2024-03-04,16380.5166015625,HOLD,1000000.0,0.0,1000000.0,0.0,11663764.13726001
2024-03-05,16146.708984375,HOLD,1000000.0,0.0,1000000.0,0.0,11497281.176636556
2024-03-06,16179.443359375,HOLD,1000000.0,0.0,1000000.0,0.0,11520589.722909398
2024-03-07,16132.6806640625,HOLD,1000000.0,0.0,1000000.0,0.0,11487292.296349877
2024-03-08,15978.369140625,HOLD,1000000.0,0.0,1000000.0,0.0,11377414.61319643
2024-03-11,15767.9423828125,HOLD,1000000.0,0.0,1000000.0,0.0,11227580.018171556
2024-03-12,16226.205078125,HOLD,1000000.0,0.0,1000000.0,0.0,11553886.454106562
2024-03-13,15819.3798828125,HOLD,1000000.0,0.0,1000000.0,0.0,11264206.144343492
2024-03-14,15697.7998046875,HOLD,1000000.0,0.0,1000000.0,0.0,11177634.921375813
2024-03-18,15800.67578125,HOLD,1000000.0,0.0,1000000.0,0.0,11250887.869082043
2024-03-19,16151.38671875,HOLD,1000000.0,0.0,1000000.0,0.0,11500611.962336045
2024-03-20,16128.0048828125,HOLD,1000000.0,0.0,1000000.0,0.0,11483962.901375104
2024-03-21,16081.244140625,HOLD,1000000.0,0.0,1000000.0,0.0,11450666.865540301
2024-03-22,15898.8740234375,HOLD,1000000.0,0.0,1000000.0,0.0,11320810.03108878
2024-03-25,15758.5908203125,HOLD,1000000.0,0.0,1000000.0,0.0,11220921.22822201
2024-03-26,15622.982421875,HOLD,1000000.0,0.0,1000000.0,0.0,11124361.124967655
2024-03-27,15524.7841796875,HOLD,1000000.0,0.0,1000000.0,0.0,11054438.962960916
2024-03-28,15711.8291015625,HOLD,1000000.0,0.0,1000000.0,0.0,11187624.497024849
2024-04-02,15838.083984375,HOLD,1000000.0,0.0,1000000.0,0.0,11277524.419604942
2024-04-03,16179.443359375,HOLD,1000000.0,0.0,1000000.0,0.0,11520589.722909398
2024-04-04,16067.2158203125,HOLD,1000000.0,0.0,1000000.0,0.0,11440677.985253623
2024-04-05,15922.2548828125,HOLD,1000000.0,0.0,1000000.0,0.0,11337458.396687364
2024-04-08,15898.8740234375,HOLD,1000000.0,0.0,1000000.0,0.0,11320810.03108878
2024-04-09,15800.67578125,HOLD,1000000.0,0.0,1000000.0,0.0,11250887.869082043
2024-04-10,16413.25,HOLD,1000000.0,0.0,1000000.0,0.0,11687071.988170495
2024-04-11,16343.1083984375,HOLD,1000000.0,0.0,1000000.0,0.0,11637127.58673711
2024-04-12,16460.01171875,HOLD,1000000.0,0.0,1000000.0,0.0,11720368.719367657
2024-04-15,16553.533203125,HOLD,1000000.0,0.0,1000000.0,0.0,11786960.791037267
2024-04-16,15926.9306640625,HOLD,1000000.0,0.0,1000000.0,0.0,11340787.791662136
2024-04-17,16095.2724609375,HOLD,1000000.0,0.0,1000000.0,0.0,11460655.745826978
2024-04-18,15940.958984375,HOLD,1000000.0,0.0,1000000.0,0.0,11350776.671948813
2024-04-19,15842.76171875,HOLD,1000000.0,0.0,1000000.0,0.0,11280855.205304433
2024-04-22,15950.3125,HOLD,1000000.0,0.0,1000000.0,0.0,11357436.852623075
2024-04-23,16286.994140625,HOLD,1000000.0,0.0,1000000.0,0.0,11597171.370228043
2024-04-24,16240.2333984375,HOLD,1000000.0,0.0,1000000.0,0.0,11563875.33439324
2024-04-25,16113.9765625,HOLD,1000000.0,0.0,1000000.0,0.0,11473974.021088429
2024-04-26,16562.88671875,HOLD,1000000.0,0.0,1000000.0,0.0,11793620.97171153
2024-04-29,16899.568359375,HOLD,1000000.0,0.0,1000000.0,0.0,12033355.489316497
2024-04-30,17021.1484375,HOLD,1000000.0,0.0,1000000.0,0.0,12119926.712284176
2024-05-02,17044.529296875,HOLD,1000000.0,0.0,1000000.0,0.0,12136575.077882757
2024-05-03,16913.59765625,HOLD,1000000.0,0.0,1000000.0,0.0,12043345.064965531
2024-05-06,17250.279296875,HOLD,1000000.0,0.0,1000000.0,0.0,12283079.582570499
2024-05-07,17395.240234375,HOLD,1000000.0,0.0,1000000.0,0.0,12386299.171136761
2024-05-08,17147.404296875,HOLD,1000000.0,0.0,1000000.0,0.0,12209827.330226628
2024-05-09,17208.193359375,HOLD,1000000.0,0.0,1000000.0,0.0,12253112.24634811
2024-05-10,17128.701171875,HOLD,1000000.0,0.0,1000000.0,0.0,12196509.750327537
2024-05-13,16974.38671875,HOLD,1000000.0,0.0,1000000.0,0.0,12086629.981087012
2024-05-14,17049.205078125,HOLD,1000000.0,0.0,1000000.0,0.0,12139904.472857531
2024-05-15,17058.55859375,HOLD,1000000.0,0.0,1000000.0,0.0,12146564.653531794
2024-05-16,17100.642578125,HOLD,1000000.0,0.0,1000000.0,0.0,12176530.599029467
2024-05-17,16838.779296875,HOLD,1000000.0,0.0,1000000.0,0.0,11990070.573195016
2024-05-21,16796.693359375,HOLD,1000000.0,0.0,1000000.0,0.0,11960103.236972624
2024-05-22,16721.875,HOLD,1000000.0,0.0,1000000.0,0.0,11906828.74520211
2024-05-23,16843.455078125,HOLD,1000000.0,0.0,1000000.0,0.0,11993399.968169788
2024-05-24,17035.75390625,HOLD,1000000.0,0.0,1000000.0,0.0,12130326.551725008
2024-05-27,17305.705078125,HOLD,1000000.0,0.0,1000000.0,0.0,12322545.568616489
2024-05-28,16891.138671875,HOLD,1000000.0,0.0,1000000.0,0.0,12027353.121433822
2024-05-29,16881.498046875,HOLD,1000000.0,0.0,1000000.0,0.0,12020488.504226021
2024-05-30,16717.599609375,HOLD,1000000.0,0.0,1000000.0,0.0,11903784.448794516
2024-05-31,16688.67578125,HOLD,1000000.0,0.0,1000000.0,0.0,11883189.206446392
2024-06-03,16929.703125,HOLD,1000000.0,0.0,1000000.0,0.0,12054812.98098975
2024-06-04,16582.625,HOLD,1000000.0,0.0,1000000.0,0.0,11807675.635711133
